order_id	order_date	store_name	pay_method	deliver_date	landed_days	planned_days	cust_id	cust_name	cust_type	city	province	region	product_id	product	category	subcategory	sales	amount	discount	profit	rate	return	satisfied	dt
CN-2020-102249	2020/10/22	临泉店	信用卡	2020/10/23	1 	1	Cust-17725	冯乐	消费者	宜春	黑龙江	东北	Prod-10000065	Memorex_闪存驱动器_耐用	技术类	配件	138.18	1	0	4.7225	3.42%	0	0	2020
CN-2020-102253	2020/10/22	众兴店	信用卡	2020/10/26	4 	3	Cust-20755	戴松	公司	石炭井	宁夏	西北	Prod-10004493	Dania_书架_传统	家具类	书架	2837.1	5	0	91.965	3.24%	0	0	2020
CN-2020-102251	2020/10/22	庐江店	其它	2020/10/24	2 	2	Cust-16870	田立	消费者	宿州	安徽	华东	Prod-10002209	Office_Star_扶手椅_每套两件	家具类	椅子	2630.208	2	0.4	-10.21	-0.39%	0	0	2020
CN-2020-102254	2020/10/22	庐江店	信用卡	2020/10/27	5 	5	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10000222	Kleencut_开信刀_蓝色	办公类	用品	75.768	1	0.4	-0.935	-1.23%	1	0	2020
CN-2020-102248	2020/10/22	人民店	其它	2020/10/22	0 	0	Cust-18490	许娜	小型企业	保定	河北	华北	Prod-10003984	冲电器_打印机_红色	技术类	设备	4462.92	6	0.4	-92.87	-2.08%	0	0	2020
CN-2020-102242	2020/10/21	燎原店	其它	2020/10/24	3 	3	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10000076	Eldon_锁柜_工业	办公类	收纳具	4629.1	5	0	162.97	3.52%	0	0	2020
CN-2020-102247	2020/10/21	人民店	微信	2020/10/26	5 	5	Cust-12565	许辉	消费者	牡丹江	黑龙江	东北	Prod-10000984	Eldon_文件夹_工业	办公类	收纳具	570.36	7	0	19.758	3.46%	0	0	2020
CN-2020-102244	2020/10/21	海恒店	信用卡	2020/10/26	5 	5	Cust-19390	施强	消费者	襄城	河南	中南	Prod-10002541	Harbour_Creations_运输标签_可调	办公类	标签	131.04	3	0	4.076	3.11%	0	0	2020
CN-2020-102241	2020/10/21	长泰店	支付宝	2020/10/24	3 	3	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10002267	Advantus_分层置放架_优质	家具类	用具	629.748	9	0.4	19.21125	3.05%	0	0	2020
CN-2020-102245	2020/10/21	庐江店	微信	2020/10/26	5 	5	Cust-19390	施强	消费者	襄城	河南	中南	Prod-10004240	Fellowes_文件夹_蓝色	办公类	收纳具	369.6	3	0	10.84	2.93%	0	0	2020
CN-2020-102246	2020/10/21	燎原店	微信	2020/10/26	5 	5	Cust-12565	许辉	消费者	牡丹江	黑龙江	东北	Prod-10000654	Breville_搅拌机_黑色	办公类	器具	2092.3	5	0	55.458	2.65%	0	0	2020
CN-2020-102243	2020/10/21	庐江店	其它	2020/10/26	5 	5	Cust-19390	施强	消费者	襄城	河南	中南	Prod-10000065	Memorex_闪存驱动器_耐用	技术类	配件	165.816	2	0.4	-9.28	-5.60%	0	0	2020
CN-2020-102236	2020/10/20	海恒店	信用卡	2020/10/24	4 	3	Cust-17485	袁临耀	消费者	成都	四川	西南	Prod-10003273	Bush_古典书架_白色	家具类	书架	5812.8	3	0	328.26	5.65%	0	0	2020
CN-2020-102234	2020/10/20	定远店	其它	2020/10/23	3 	1	Cust-20260	邹实	公司	梧州	广西	中南	Prod-10002119	KitchenAid_搅拌机_红色	办公类	器具	461.3	1	0	22.265	4.83%	0	0	2020
CN-2020-102237	2020/10/20	长泰店	微信	2020/10/24	4 	3	Cust-20305	常盛	消费者	太原	山西	华北	Prod-10002438	StarTech_打印机_多色	技术类	设备	2390.92	2	0	110.36	4.62%	0	0	2020
CN-2020-102240	2020/10/20	众兴店	支付宝	2020/10/25	5 	5	Cust-18070	钱幂	小型企业	汕头	广东	中南	Prod-10001200	Memorex_键盘_实惠	技术类	配件	599.256	3	0.4	23.55	3.93%	0	0	2020
CN-2020-102233	2020/10/20	临泉店	其它	2020/10/23	3 	1	Cust-20260	邹实	公司	梧州	广西	中南	Prod-10004534	Office_Star_扶手椅_黑色	家具类	椅子	6510	3	0	213.37	3.28%	0	0	2020
CN-2020-102239	2020/10/20	临泉店	其它	2020/10/24	4 	3	Cust-20305	常盛	消费者	太原	山西	华北	Prod-10000180	Elite_大剪刀_钢	办公类	用品	433.16	2	0	14.11	3.26%	0	0	2020
CN-2020-102238	2020/10/20	众兴店	微信	2020/10/24	4 	3	Cust-17485	袁临耀	消费者	成都	四川	西南	Prod-10001709	Enermax_记忆卡_回收	技术类	配件	1570.8	3	0	33.316	2.12%	0	0	2020
CN-2020-102235	2020/10/20	长泰店	其它	2020/10/23	3 	1	Cust-20260	邹实	公司	梧州	广西	中南	Prod-10004535	佳能_墨水_彩色	技术类	复印机	554.736	1	0.2	-25.15	-4.53%	0	0	2020
CN-2020-102230	2020/10/19	庐江店	其它	2020/10/25	6 	6	Cust-10375	邓保	消费者	昆明	云南	西南	Prod-10000103	Tenex_文件夹_蓝色	办公类	收纳具	433.44	4	0	20.935	4.83%	0	0	2020
CN-2020-102232	2020/10/19	庐江店	其它	2020/10/26	7 	6	Cust-16585	王立勤	公司	北京	北京	华北	Prod-10003833	柯尼卡_卡片打印机_耐用	技术类	设备	2454.06	3	0	102.335	4.17%	0	0	2020
CN-2020-102222	2020/10/19	长泰店	信用卡	2020/10/22	3 	1	Cust-19330	薛强	消费者	上海	上海	华东	Prod-10004218	Tenex_相框_一包多件	家具类	用具	726.6	3	0	28.68	3.95%	0	0	2020
CN-2020-102224	2020/10/19	海恒店	其它	2020/10/23	4 	4	Cust-19030	叶柏	公司	汕头	广东	中南	Prod-10003575	Stiletto_尺子_蓝色	办公类	用品	208.32	3	0	7.815	3.75%	0	0	2020
CN-2020-102229	2020/10/19	海恒店	信用卡	2020/10/25	6 	6	Cust-10375	邓保	消费者	昆明	云南	西南	Prod-10002702	Smead_可去除的标签_可调	办公类	标签	117.6	3	0	3.33625	2.84%	0	0	2020
CN-2020-102231	2020/10/19	长泰店	其它	2020/10/25	6 	6	Cust-10375	邓保	消费者	昆明	云南	西南	Prod-10003060	Hon_圆形标签_可调	办公类	标签	63.84	3	0	1.774	2.78%	0	0	2020
CN-2020-102225	2020/10/19	燎原店	其它	2020/10/23	4 	4	Cust-19030	叶柏	公司	汕头	广东	中南	Prod-10000765	Wilson_Jones_孔加固材料_回收	办公类	装订机	68.46	3	0	1.544	2.26%	0	0	2020
CN-2020-102228	2020/10/19	海恒店	信用卡	2020/10/23	4 	3	Cust-10945	刘婵	消费者	绵阳	四川	西南	Prod-10003805	Hon_扶手椅_每套两件	家具类	椅子	3858.876	3	0.4	-84.89	-2.20%	0	0	2020
CN-2020-102223	2020/10/19	众兴店	支付宝	2020/10/22	3 	3	Cust-12100	余德	小型企业	肇庆	广东	中南	Prod-10004822	Acme_剪刀_钢	办公类	用品	139.104	2	0.4	-4.805	-3.45%	1	0	2020
CN-2020-102227	2020/10/19	燎原店	微信	2020/10/23	4 	3	Cust-10945	刘婵	消费者	绵阳	四川	西南	Prod-10000750	冲电器_计算器_红色	技术类	设备	692.16	5	0.4	-37.4	-5.40%	0	0	2020
CN-2020-102226	2020/10/19	海恒店	信用卡	2020/10/23	4 	3	Cust-10945	刘婵	消费者	绵阳	四川	西南	Prod-10002176	贝尔金_鼠标_耐用	技术类	配件	802.032	7	0.4	-46.95	-5.85%	0	1	2020
CN-2020-102220	2020/10/18	燎原店	支付宝	2020/10/23	5 	5	Cust-21460	庄伟	小型企业	郑州	河南	中南	Prod-10003459	Rubvermaid_框架_优质	家具类	用具	3544.66	7	0	200.43	5.65%	0	0	2020
CN-2020-102210	2020/10/18	人民店	其它	2020/10/22	4 	4	Cust-15520	肖崆	消费者	钦州	广西	中南	Prod-10002594	SanDisk_键盘_耐用	技术类	配件	381.22	1	0	18.24	4.78%	0	0	2020
CN-2020-102218	2020/10/18	燎原店	信用卡	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10000554	爱普生_卡片打印机_红色	技术类	设备	2339.4	3	0	101.03	4.32%	0	0	2020
CN-2020-102214	2020/10/18	燎原店	其它	2020/10/22	4 	4	Cust-15085	殷菊	消费者	宿州	安徽	华东	Prod-10003385	Elite_剪刀_工业	办公类	用品	450.8	4	0	17.315	3.84%	0	0	2020
CN-2020-102216	2020/10/18	众兴店	信用卡	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10002349	Kleencut_剪刀_钢	办公类	用品	404.88	4	0	13.79	3.41%	0	0	2020
CN-2020-102213	2020/10/18	燎原店	微信	2020/10/22	4 	4	Cust-15085	殷菊	消费者	宿州	安徽	华东	Prod-10004829	Avery_孔加固材料_透明	办公类	装订机	90.3	5	0	3.032	3.36%	0	0	2020
CN-2020-102221	2020/10/18	庐江店	信用卡	2020/10/24	6 	6	Cust-21925	丁武	消费者	青岛	山东	华东	Prod-10004408	Smead_文件夹标签_红色	办公类	标签	81.2	2	0	2.554	3.15%	0	0	2020
CN-2020-102215	2020/10/18	众兴店	信用卡	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10004066	Avery_可去除的标签_红色	办公类	标签	689.92	14	0	20.44875	2.96%	0	0	2020
CN-2020-102217	2020/10/18	海恒店	支付宝	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10000026	Fiskars_开信刀_工业	办公类	用品	413.7	3	0	12.19	2.95%	0	0	2020
CN-2020-102212	2020/10/18	海恒店	信用卡	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10001658	Stockwell_回形针_整包	办公类	系固件	315	5	0	8.132	2.58%	0	0	2020
CN-2020-102211	2020/10/18	定远店	其它	2020/10/22	4 	4	Cust-13000	邹凤	消费者	牙克石	内蒙古	华北	Prod-10000553	Kleencut_美工刀_蓝色	办公类	用品	485.1	3	0	12.49	2.57%	0	0	2020
CN-2020-102219	2020/10/18	庐江店	支付宝	2020/10/23	5 	5	Cust-21460	庄伟	小型企业	郑州	河南	中南	Prod-10003725	Breville_搅拌机_银色	办公类	器具	1273.86	3	0	31.294	2.46%	0	0	2020
CN-2020-102209	2020/10/18	人民店	信用卡	2020/10/18	0 	0	Cust-17785	刘乐	公司	银川	宁夏	西北	Prod-10001912	Cameo_外皮和封条_银色	办公类	信封	218.4	2	0	4.948	2.27%	0	0	2020
CN-2020-102204	2020/10/17	临泉店	其它	2020/10/21	4 	4	Cust-21685	范雯	小型企业	武汉	湖北	中南	Prod-10002364	Hewlett_复印机_每套两件	技术类	复印机	3691.38	3	0	206.65	5.60%	0	0	2020
CN-2020-102203	2020/10/17	庐江店	信用卡	2020/10/21	4 	4	Cust-21685	范雯	小型企业	武汉	湖北	中南	Prod-10003355	Enermax_闪存驱动器_耐用	技术类	配件	194.74	1	0	6.488	3.33%	0	0	2020
CN-2020-102207	2020/10/17	定远店	其它	2020/10/22	5 	5	Cust-19465	柯巧	小型企业	哈尔滨	黑龙江	东北	Prod-10002486	Hoover_烤面包机_银色	办公类	器具	1575.28	4	0	50.27	3.19%	0	0	2020
CN-2020-102208	2020/10/17	长泰店	信用卡	2020/10/23	6 	6	Cust-21685	范雯	小型企业	武汉	湖北	中南	Prod-10004733	Avery_有色标签_白色	办公类	标签	62.02	1	0	1.938	3.12%	1	0	2020
CN-2020-102205	2020/10/17	众兴店	支付宝	2020/10/21	4 	4	Cust-21685	范雯	小型企业	武汉	湖北	中南	Prod-10003365	Enermax_计划信息表_优质	办公类	纸张	105	1	0	2.8725	2.74%	0	0	2020
CN-2020-102202	2020/10/17	庐江店	其它	2020/10/19	2 	2	Cust-14305	常惠英	消费者	吉林市	吉林	东北	Prod-10002535	Hon_可去除的标签_耐用	办公类	标签	49.7	1	0	0.95	1.91%	0	0	2020
CN-2020-102206	2020/10/17	众兴店	信用卡	2020/10/21	4 	4	Cust-21685	范雯	小型企业	武汉	湖北	中南	Prod-10003504	BIC_画布_蓝色	办公类	美术	1603.84	8	0.2	-63.07	-3.93%	0	1	2020
CN-2020-102201	2020/10/17	庐江店	其它	2020/10/19	2 	1	Cust-11005	徐婵	小型企业	林口	黑龙江	东北	Prod-10001542	思科_办公室电话机_混合尺寸	技术类	电话	233.268	1	0.4	-9.33	-4.00%	0	0	2020
CN-2020-102200	2020/10/17	长泰店	其它	2020/10/19	2 	1	Cust-11005	徐婵	小型企业	林口	黑龙江	东北	Prod-10000988	Stockwell_夹子_每包_12_个	办公类	系固件	102.312	2	0.4	-5.02	-4.91%	0	0	2020
CN-2020-102194	2020/10/16	人民店	其它	2020/10/19	3 	3	Cust-16480	马丽娜	消费者	北京	北京	华北	Prod-10004954	Stockwell_按钉_混合尺寸	办公类	系固件	55.16	1	0	1.706	3.09%	0	0	2020
CN-2020-102199	2020/10/16	定远店	信用卡	2020/10/21	5 	5	Cust-13645	陶恒	消费者	七台河	黑龙江	东北	Prod-10004615	Wilson_Jones_订书机_耐用	办公类	装订机	1412.88	6	0	31.612	2.24%	0	0	2020
CN-2020-102195	2020/10/16	金寨店	其它	2020/10/20	4 	4	Cust-20500	邓姝	消费者	石家庄	河北	华北	Prod-10003079	Acco_标签_实惠	办公类	装订机	96.096	4	0.4	2.076	2.16%	0	0	2020
CN-2020-102198	2020/10/16	庐江店	其它	2020/10/21	5 	5	Cust-13645	陶恒	消费者	七台河	黑龙江	东北	Prod-10000670	Office_Star_凳子_可调	家具类	椅子	2470.02	3	0	53.174	2.15%	0	0	2020
CN-2020-102197	2020/10/16	众兴店	其它	2020/10/21	5 	5	Cust-13645	陶恒	消费者	七台河	黑龙江	东北	Prod-10003186	Rogers_盘_单宽度	办公类	收纳具	575.96	2	0	11.664	2.03%	0	0	2020
CN-2020-102196	2020/10/16	临泉店	支付宝	2020/10/21	5 	5	Cust-17440	任临耀	公司	龙江	黑龙江	东北	Prod-10004771	宜家_搁架_传统	家具类	书架	1430.856	3	0.4	-9.16	-0.64%	0	0	2020
CN-2020-102192	2020/10/15	人民店	信用卡	2020/10/20	5 	5	Cust-13405	薛光	消费者	德州	山东	华东	Prod-10003598	摩托罗拉_办公室电话机_蓝色	技术类	电话	3013.92	9	0	127.71	4.24%	0	0	2020
CN-2020-102193	2020/10/15	金寨店	其它	2020/10/20	5 	5	Cust-15040	施菊	消费者	平顶山	河南	中南	Prod-10002486	Hoover_烤面包机_银色	办公类	器具	1575.28	4	0	65.21	4.14%	0	0	2020
CN-2020-102189	2020/10/15	临泉店	信用卡	2020/10/19	4 	4	Cust-20785	袁松	消费者	秦皇岛	河北	华北	Prod-10004374	Smead_文件车_工业	办公类	收纳具	1202.88	2	0	46.528	3.87%	0	0	2020
CN-2020-102186	2020/10/15	金寨店	其它	2020/10/17	2 	2	Cust-21595	曾伟	消费者	长沙	湖南	中南	Prod-10004476	BIC_速写本_混合尺寸	办公类	美术	1451.52	6	0	50.192	3.46%	0	0	2020
CN-2020-102188	2020/10/15	金寨店	其它	2020/10/17	2 	2	Cust-21595	曾伟	消费者	长沙	湖南	中南	Prod-10001828	Wilson_Jones_装订机_实惠	办公类	装订机	668.36	11	0	20.01125	2.99%	0	0	2020
CN-2020-102191	2020/10/15	庐江店	其它	2020/10/20	5 	5	Cust-13405	薛光	消费者	德州	山东	华东	Prod-10002857	Advantus_橡皮筋_整包	办公类	系固件	309.68	4	0	8.928	2.88%	0	0	2020
CN-2020-102187	2020/10/15	燎原店	其它	2020/10/17	2 	2	Cust-21595	曾伟	消费者	长沙	湖南	中南	Prod-10002209	Office_Star_扶手椅_每套两件	家具类	椅子	10959.2	5	0	300.34	2.74%	0	0	2020
CN-2020-102183	2020/10/15	众兴店	微信	2020/10/15	0 	0	Cust-13120	邱刚	公司	邯郸	河北	华北	Prod-10003441	Avery_标签_耐用	办公类	装订机	365.4	10	0	9.956	2.72%	0	0	2020
CN-2020-102185	2020/10/15	长泰店	其它	2020/10/15	0 	0	Cust-15865	康丽	消费者	兰州	甘肃	西北	Prod-10003708	Eaton_计划信息表_每包_12_个	办公类	纸张	807.52	7	0	21.63	2.68%	0	0	2020
CN-2020-102184	2020/10/15	燎原店	其它	2020/10/15	0 	0	Cust-15865	康丽	消费者	兰州	甘肃	西北	Prod-10004503	Jiffy_商业信封_回收	办公类	信封	206.64	3	0	4.27	2.07%	0	0	2020
CN-2020-102190	2020/10/15	海恒店	其它	2020/10/20	5 	5	Cust-17380	施丽丽	公司	汶上	山东	华东	Prod-10004829	Breville_微波炉_银色	办公类	器具	15526.28	11	0	312.77	2.01%	0	0	2020
CN-2020-102174	2020/10/13	海恒店	微信	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10003317	Accos_夹子_金属	办公类	系固件	218.4	4	0.4	8.126	3.72%	0	0	2020
CN-2020-102173	2020/10/13	定远店	微信	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10004363	Smead_圆形标签_白色	办公类	标签	289.8	9	0	7.514	2.59%	0	0	2020
CN-2020-102175	2020/10/13	金寨店	信用卡	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10001576	Green_Bar_笔记本_回收	办公类	纸张	970.2	7	0	23.314	2.40%	0	0	2020
CN-2020-102180	2020/10/13	庐江店	其它	2020/10/16	3 	3	Cust-17305	武廉	消费者	钟祥	湖北	中南	Prod-10004464	Wilson_Jones_标签_实惠	办公类	装订机	90.3	5	0.4	2.142	2.37%	0	0	2020
CN-2020-102178	2020/10/13	海恒店	信用卡	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10002940	GlobeWeis_马尼拉纸信封_每套_50_个	办公类	信封	383.46	3	0	8.898	2.32%	0	0	2020
CN-2020-102172	2020/10/13	定远店	其它	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10002829	Chromcraft_会议桌_长方形	家具类	桌子	4873.344	3	0.6	-30.81	-0.63%	0	0	2020
CN-2020-102179	2020/10/13	庐江店	信用卡	2020/10/16	3 	3	Cust-17305	武廉	消费者	钟祥	湖北	中南	Prod-10001658	Chromcraft_培训桌_白色	家具类	桌子	5874.176	11	0.6	-37.39	-0.64%	0	0	2020
CN-2020-102182	2020/10/13	燎原店	信用卡	2020/10/16	3 	3	Cust-17305	武廉	消费者	钟祥	湖北	中南	Prod-10002013	Harbour_Creations_凳子_红色	家具类	椅子	504.336	1	0.4	-4.669	-0.93%	0	0	2020
CN-2020-102176	2020/10/13	长泰店	信用卡	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10001397	Novimex_摇椅_可调	家具类	椅子	749.952	2	0.4	-19.29	-2.57%	0	0	2020
CN-2020-102177	2020/10/13	众兴店	微信	2020/10/14	1 	1	Cust-21385	唐婉	小型企业	上海	上海	华东	Prod-10004659	爱普生_卡片打印机_耐用	技术类	设备	476.196	1	0.4	-14.34	-3.01%	0	0	2020
CN-2020-102181	2020/10/13	定远店	信用卡	2020/10/16	3 	3	Cust-17305	武廉	消费者	钟祥	湖北	中南	Prod-10000566	Binney_&_Smith_荧光笔_整包	办公类	美术	78.68	5	0.8	-2.98	-3.79%	0	1	2020
CN-2020-102169	2020/10/12	燎原店	支付宝	2020/10/14	2 	1	Cust-18340	常明媚	消费者	阳江	广东	中南	Prod-10004796	Cuisinart_咖啡研磨机_白色	办公类	器具	171.5	1	0	6.404	3.73%	0	0	2020
CN-2020-102164	2020/10/12	临泉店	其它	2020/10/12	0 	0	Cust-15295	徐君	消费者	汉中	陕西	西北	Prod-10000210	Harbour_Creations_扶手椅_每套两件	家具类	椅子	5995.836	3	0.1	218.465	3.64%	0	0	2020
CN-2020-102171	2020/10/12	定远店	其它	2020/10/18	6 	6	Cust-19255	邱谦	消费者	成都	四川	西南	Prod-10004519	罗技_鼠标_实惠	技术类	配件	409.92	3	0	13.16	3.21%	0	0	2020
CN-2020-102170	2020/10/12	长泰店	其它	2020/10/14	2 	1	Cust-18340	常明媚	消费者	阳江	广东	中南	Prod-10004087	Eaton_计划信息表_回收	办公类	纸张	478.1	5	0	15.09	3.16%	0	0	2020
CN-2020-102167	2020/10/12	临泉店	其它	2020/10/13	1 	1	Cust-15175	秦君	小型企业	云阳	河南	中南	Prod-10003557	Fellowes_搁板_蓝色	办公类	收纳具	809.76	3	0	23.45	2.90%	0	0	2020
CN-2020-102168	2020/10/12	人民店	支付宝	2020/10/14	2 	1	Cust-18340	常明媚	消费者	阳江	广东	中南	Prod-10002418	Rogers_盒_金属	办公类	收纳具	215.04	2	0	6.18875	2.88%	0	0	2020
CN-2020-102165	2020/10/12	燎原店	其它	2020/10/13	1 	1	Cust-15175	秦君	小型企业	云阳	河南	中南	Prod-10003973	Ibico_装订机_实惠	办公类	装订机	476.784	11	0.4	-10.25	-2.15%	0	0	2020
CN-2020-102166	2020/10/12	金寨店	其它	2020/10/13	1 	1	Cust-15175	秦君	小型企业	云阳	河南	中南	Prod-10001901	Acco_孔加固材料_回收	办公类	装订机	58.968	3	0.4	-1.49	-2.53%	0	0	2020
CN-2020-102163	2020/10/11	人民店	其它	2020/10/17	6 	6	Cust-17935	程蔓楚	消费者	石家庄	河北	华北	Prod-10004323	OIC_按钉_混合尺寸	办公类	系固件	57.68	1	0	2.10375	3.65%	0	0	2020
CN-2020-102161	2020/10/11	燎原店	信用卡	2020/10/13	2 	1	Cust-10360	毛保	公司	济南	山东	华东	Prod-10001901	Cardinal_标签_实惠	办公类	装订机	67.76	2	0	2.192	3.23%	0	0	2020
CN-2020-102162	2020/10/11	金寨店	其它	2020/10/16	5 	5	Cust-17575	吕灵	消费者	平凉	甘肃	西北	Prod-10001082	Accos_图钉_整包	办公类	系固件	319.2	5	0	6.81	2.13%	0	0	2020
CN-2020-102151	2020/10/10	临泉店	支付宝	2020/10/12	2 	1	Cust-21550	彭伟	小型企业	广元	四川	西南	Prod-10004126	Novimex_折叠椅_黑色	家具类	椅子	2606.8	7	0	125.89	4.83%	0	0	2020
CN-2020-102157	2020/10/10	庐江店	其它	2020/10/13	3 	3	Cust-17365	李丽丽	消费者	滁州	安徽	华东	Prod-10001327	Enermax_记忆卡_实惠	技术类	配件	2135.28	4	0	100.515	4.71%	0	0	2020
CN-2020-102160	2020/10/10	长泰店	信用卡	2020/10/16	6 	6	Cust-21205	潘涛	公司	钦州	广西	中南	Prod-10004880	宜家_书库_白色	家具类	书架	5122.74	3	0	213.925	4.18%	0	0	2020
CN-2020-102154	2020/10/10	临泉店	其它	2020/10/12	2 	1	Cust-14005	韩虎	小型企业	界首	安徽	华东	Prod-10002609	Memorex_键区_耐用	技术类	配件	635.88	5	0.4	25.59	4.02%	0	0	2020
CN-2020-102152	2020/10/10	海恒店	其它	2020/10/12	2 	1	Cust-21550	彭伟	小型企业	广元	四川	西南	Prod-10004359	Memorex_键区_回收	技术类	配件	803.04	4	0	31.432	3.91%	0	0	2020
CN-2020-102159	2020/10/10	燎原店	其它	2020/10/16	6 	6	Cust-21205	潘涛	公司	钦州	广西	中南	Prod-10002476	Office_Star_折叠椅_红色	家具类	椅子	770.364	2	0.1	21.23625	2.76%	0	0	2020
CN-2020-102158	2020/10/10	众兴店	其它	2020/10/15	5 	5	Cust-14275	杨欢	公司	东莞	广东	中南	Prod-10004558	思科_办公室电话机_整包	技术类	电话	451.08	2	0.4	-3.09	-0.69%	0	0	2020
CN-2020-102156	2020/10/10	定远店	信用卡	2020/10/12	2 	1	Cust-14005	韩虎	小型企业	界首	安徽	华东	Prod-10003617	Bush_书架_黑色	家具类	书架	1748.04	5	0.4	-21.04	-1.20%	1	0	2020
CN-2020-102153	2020/10/10	海恒店	信用卡	2020/10/12	2 	1	Cust-14005	韩虎	小型企业	界首	安徽	华东	Prod-10004642	夏普_传真机_每套两件	技术类	复印机	4139.1	5	0.4	-51.62	-1.25%	0	0	2020
CN-2020-102155	2020/10/10	庐江店	支付宝	2020/10/12	2 	1	Cust-14005	韩虎	小型企业	界首	安徽	华东	Prod-10002544	SAFCO_凳子_黑色	家具类	椅子	1390.284	3	0.4	-28.04	-2.02%	0	0	2020
CN-2020-102135	2020/10/9	海恒店	其它	2020/10/11	2 	2	Cust-13975	毛芯	公司	常德	湖南	中南	Prod-10003755	OIC_回形针_整包	办公类	系固件	202.02	3	0	10.045	4.97%	0	0	2020
CN-2020-102134	2020/10/9	燎原店	其它	2020/10/11	2 	2	Cust-12850	胡凤	消费者	娄底	湖南	中南	Prod-10001749	Rogers_锁柜_工业	办公类	收纳具	2969.4	3	0	142.035	4.78%	0	0	2020
CN-2020-102136	2020/10/9	人民店	信用卡	2020/10/11	2 	2	Cust-13975	毛芯	公司	常德	湖南	中南	Prod-10000335	Tenex_盘_金属	办公类	收纳具	497.28	2	0	22.69	4.56%	0	0	2020
CN-2020-102143	2020/10/9	燎原店	其它	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10004714	Smead_盒_单宽度	办公类	收纳具	151.2	3	0	5.82	3.85%	0	0	2020
CN-2020-102148	2020/10/9	人民店	支付宝	2020/10/14	5 	5	Cust-15355	黄康	消费者	汕头	广东	中南	Prod-10002448	Tenex_闹钟_优质	家具类	用具	228.06	1	0	8.716	3.82%	0	0	2020
CN-2020-102144	2020/10/9	定远店	其它	2020/10/13	4 	4	Cust-19930	郝绅	消费者	秦皇岛	河北	华北	Prod-10003449	Bush_柜_黑色	家具类	书架	3376.8	5	0	125.31	3.71%	0	0	2020
CN-2020-102140	2020/10/9	人民店	其它	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10000652	Eldon_文件夹_金属	办公类	收纳具	74.9	1	0	2.63	3.51%	0	0	2020
CN-2020-102137	2020/10/9	定远店	信用卡	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10000413	Hewlett_传真复印机_红色	技术类	复印机	4458.3	5	0	144.01	3.23%	0	0	2020
CN-2020-102149	2020/10/9	众兴店	信用卡	2020/10/14	5 	5	Cust-15355	黄康	消费者	汕头	广东	中南	Prod-10000548	Avery_孔加固材料_实惠	办公类	装订机	20.58	1	0	0.64	3.11%	0	0	2020
CN-2020-102146	2020/10/9	燎原店	信用卡	2020/10/13	4 	4	Cust-19930	郝绅	消费者	秦皇岛	河北	华北	Prod-10004257	Jiffy_局间信封_每套_50_个	办公类	信封	433.44	2	0	13.38	3.09%	0	0	2020
CN-2020-102145	2020/10/9	庐江店	信用卡	2020/10/13	4 	4	Cust-19930	郝绅	消费者	秦皇岛	河北	华北	Prod-10003779	Enermax_键盘_可编程	技术类	配件	792.96	2	0	23.5075	2.96%	0	0	2020
CN-2020-102139	2020/10/9	庐江店	信用卡	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10002130	Brother_个人复印机_每套两件	技术类	复印机	666.82	1	0	19.27	2.89%	0	0	2020
CN-2020-102138	2020/10/9	金寨店	信用卡	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10000670	Office_Star_凳子_可调	家具类	椅子	1482.012	2	0.1	31.914	2.15%	0	0	2020
CN-2020-102142	2020/10/9	定远店	其它	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10001234	Memorex_鼠标_可编程	技术类	配件	553.84	4	0	11.056	2.00%	0	0	2020
CN-2020-102132	2020/10/9	燎原店	微信	2020/10/9	0 	0	Cust-11950	贺丹	消费者	成都	四川	西南	Prod-10002368	Office_Star_扶手椅_红色	家具类	椅子	6544.02	5	0.4	-80.21	-1.23%	0	0	2020
